year,movie_name,finance,dollars
2002,The Banger Sisters,budget,10000000
2002,The Banger Sisters,domgross,30306281
2002,The Banger Sisters,intgross,38067218
2002,The Bourne Identity,budget,60000000
2002,The Bourne Identity,domgross,121468960
2002,The Bourne Identity,intgross,213300000
2002,The Dangerous Lives of Altar Boys,budget,12000000
2002,The Dangerous Lives of Altar Boys,domgross,1779284
2002,The Dangerous Lives of Altar Boys,intgross,1779284
2002,The Good Girl,budget,8000000
2002,The Good Girl,domgross,14018296
2002,The Good Girl,intgross,16856124
2002,The Hours,budget,25000000
2002,The Hours,domgross,41675994
2002,The Hours,intgross,97030468
2002,The Importance of Being Earnest,budget,15000000
2002,The Importance of Being Earnest,domgross,8378141
2002,The Importance of Being Earnest,intgross,8378141
2002,The Lord of the Rings: The Two Towers,budget,94000000
2002,The Lord of the Rings: The Two Towers,domgross,342548984
2002,The Lord of the Rings: The Two Towers,intgross,927048984
2002,The Powerpuff Girls,budget,25000000
2002,The Powerpuff Girls,domgross,11411644
2002,The Powerpuff Girls,intgross,16425701
2002,The Quiet American,budget,20000000
2002,The Quiet American,domgross,12987647
2002,The Quiet American,intgross,26348203
2002,The Ring,budget,48000000
2002,The Ring,domgross,129094024
2002,The Ring,intgross,248218486
2002,The Rules of Attraction,budget,4000000
2002,The Rules of Attraction,domgross,6525762
2002,The Rules of Attraction,intgross,11799060
2002,The Santa Clause 2,budget,65000000
2002,The Santa Clause 2,domgross,139225854
2002,The Santa Clause 2,intgross,172825854
2002,The Sweetest Thing,budget,43000000
2002,The Sweetest Thing,domgross,24430272
2002,The Sweetest Thing,intgross,44633441
2002,The Transporter,budget,21000000
2002,The Transporter,domgross,25296447
2002,The Transporter,intgross,43928932
2002,The Tuxedo,budget,60000000
2002,The Tuxedo,domgross,50586000
2002,The Tuxedo,intgross,104429625
2002,Treasure Planet,budget,100000000
2002,Treasure Planet,domgross,38120554
2002,Treasure Planet,intgross,91800000
2002,Tuck Everlasting,budget,15000000
2002,Tuck Everlasting,domgross,19161999
2002,Tuck Everlasting,intgross,19344615
2002,Two Weeks Notice,budget,60000000
2002,Two Weeks Notice,domgross,93354918
2002,Two Weeks Notice,intgross,199043309
2002,We Were Soldiers,budget,70000000
2002,We Were Soldiers,domgross,78120196
2002,We Were Soldiers,intgross,114658262
2002,Whale Rider,budget,4300000
2002,Whale Rider,domgross,20779666
2002,Whale Rider,intgross,39892476
2002,White Oleander,budget,16000000
2002,White Oleander,domgross,16357770
2002,White Oleander,intgross,21657770
2002,xXx,budget,70000000
2002,xXx,domgross,141930000
2002,xXx,intgross,267200000
2003,2 Fast 2 Furious,budget,76000000
2003,2 Fast 2 Furious,domgross,127120058
2003,2 Fast 2 Furious,intgross,236220058
2003,21 grams,budget,20000000
2003,21 grams,domgross,16248701
2003,21 grams,intgross,59667625
2003,Big Fish,budget,70000000
2003,Big Fish,domgross,66432867
2003,Big Fish,intgross,123432867
2003,Bon voyage,budget,20000000
2003,Bon voyage,domgross,2353728
2003,Bon voyage,intgross,8361736
2003,Bruce Almighty,budget,81000000
2003,Bruce Almighty,domgross,242704995
2003,Bruce Almighty,intgross,483473962
2003,Charlie&#39;s Angels: Full Throttle,budget,120000000
2003,Charlie&#39;s Angels: Full Throttle,domgross,100814328
2003,Charlie&#39;s Angels: Full Throttle,intgross,227200000
2003,Cold Mountain,budget,80000000
2003,Cold Mountain,domgross,95632614
2003,Cold Mountain,intgross,161632614
2003,Cradle 2 the Grave,budget,25000000
2003,Cradle 2 the Grave,domgross,34657731
2003,Cradle 2 the Grave,intgross,56434942
2003,Daddy Day Care,budget,60000000
2003,Daddy Day Care,domgross,104148781
2003,Daddy Day Care,intgross,164285587
2003,Daredevil,budget,80000000
2003,Daredevil,domgross,102543518
2003,Daredevil,intgross,182782518
2003,Darkness Falls,budget,7000000
2003,Darkness Falls,domgross,32539681
2003,Darkness Falls,intgross,32539681
2003,Dreamcatcher,budget,68000000
2003,Dreamcatcher,domgross,33685268
2003,Dreamcatcher,intgross,75685268
2003,Final Destination 2,budget,26000000
2003,Final Destination 2,domgross,46896664
2003,Final Destination 2,intgross,90396664
2003,Finding Nemo,budget,94000000
2003,Finding Nemo,domgross,380529370
2003,Finding Nemo,intgross,906465556
2003,Freaky Friday,budget,26000000
2003,Freaky Friday,domgross,110222438
2003,Freaky Friday,intgross,160822438
2003,Girl with a Pearl Earring,budget,12000000
2003,Girl with a Pearl Earring,domgross,11634362
2003,Girl with a Pearl Earring,intgross,43281552
2003,Goodbye Lenin!,budget,6400000
2003,Goodbye Lenin!,domgross,4063859
2003,Goodbye Lenin!,intgross,79384539
2003,Holes,budget,20000000
2003,Holes,domgross,67383924
2003,Holes,intgross,72383924
2003,Hollywood Homicide,budget,75000000
2003,Hollywood Homicide,domgross,30207785
2003,Hollywood Homicide,intgross,51107785
2003,House of Sand and Fog,budget,16500000
2003,House of Sand and Fog,domgross,13005485
2003,House of Sand and Fog,intgross,16157923
2003,How to Lose a Guy in 10 Days,budget,50000000
2003,How to Lose a Guy in 10 Days,domgross,105807520
2003,How to Lose a Guy in 10 Days,intgross,177079973
2003,Hulk,budget,137000000
2003,Hulk,domgross,132177234
2003,Hulk,intgross,245229234
2003,Identity,budget,28000000
2003,Identity,domgross,52131264
2003,Identity,intgross,82183683
2003,In the Cut,budget,12000000
2003,In the Cut,domgross,4717455
2003,In the Cut,intgross,23693646
2003,Jeepers Creepers II,budget,25000000
2003,Jeepers Creepers II,domgross,35623801
2003,Jeepers Creepers II,intgross,35623801
2003,Kill Bill: Vol. 1,budget,55000000
2003,Kill Bill: Vol. 1,domgross,70098138
2003,Kill Bill: Vol. 1,intgross,180098138
2003,Lara Croft Tomb Raider: The Cradle of Life,budget,90000000
2003,Lara Croft Tomb Raider: The Cradle of Life,domgross,65653758
2003,Lara Croft Tomb Raider: The Cradle of Life,intgross,156453758
2003,"Legally Blonde 2: Red, White &amp; Blonde",budget,25000000
2003,"Legally Blonde 2: Red, White &amp; Blonde",domgross,90639088
2003,"Legally Blonde 2: Red, White &amp; Blonde",intgross,125339088
2003,Les triplettes de Belleville,budget,2000000
2003,Les triplettes de Belleville,domgross,7301288
2003,Les triplettes de Belleville,intgross,14440113
2003,Lost In Translation,budget,4000000
2003,Lost In Translation,domgross,44585453
2003,Lost In Translation,intgross,112550685
2003,Love Actually,budget,45000000
2003,Love Actually,domgross,59472278
2003,Love Actually,intgross,247967903
2003,Master and Commander: The Far Side of the World,budget,135000000
2003,Master and Commander: The Far Side of the World,domgross,93926386
2003,Master and Commander: The Far Side of the World,intgross,212912137
2003,Mona Lisa Smile,budget,65000000
2003,Mona Lisa Smile,domgross,63803100
2003,Mona Lisa Smile,intgross,141205169
2003,Monster,budget,5000000
2003,Monster,domgross,34469210
2003,Monster,intgross,58003694
2003,Mystic River,budget,30000000
2003,Mystic River,domgross,90135191
2003,Mystic River,intgross,156835191
2003,Peter Pan,budget,100000000
2003,Peter Pan,domgross,48417850
2003,Peter Pan,intgross,95255485
2003,Pirates of the Caribbean: The Curse of the Black Pearl,budget,125000000
2003,Pirates of the Caribbean: The Curse of the Black Pearl,domgross,305411224
2003,Pirates of the Caribbean: The Curse of the Black Pearl,intgross,634954103
2003,Pride and Prejudice,budget,28000000
2003,Pride and Prejudice,domgross,38372662
2003,Pride and Prejudice,intgross,120918508
2003,S.W.A.T.,budget,70000000
2003,S.W.A.T.,domgross,116877597
2003,S.W.A.T.,intgross,207154748
2003,Scary Movie 3,budget,45000000
2003,Scary Movie 3,domgross,110000082
2003,Scary Movie 3,intgross,155200000
2003,Secondhand Lions,budget,30000000
2003,Secondhand Lions,domgross,42070939
2003,Secondhand Lions,intgross,47902566
2003,Shanghai Knights,budget,50000000
2003,Shanghai Knights,domgross,60470220
2003,Shanghai Knights,intgross,88316835
2003,Shattered Glass,budget,6000000
2003,Shattered Glass,domgross,2207975
2003,Shattered Glass,intgross,2932719
2003,Sinbad: Legend of the Seven Seas,budget,60000000
2003,Sinbad: Legend of the Seven Seas,domgross,26483452
2003,Sinbad: Legend of the Seven Seas,intgross,80767884
2003,Something&#39;s Gotta Give,budget,80000000
2003,Something&#39;s Gotta Give,domgross,124685242
2003,Something&#39;s Gotta Give,intgross,266685242
2003,Spy Kids 3-D: Game Over,budget,40000000
2003,Spy Kids 3-D: Game Over,domgross,111760631
2003,Spy Kids 3-D: Game Over,intgross,167851995
2003,Swimming Pool,budget,7800000
2003,Swimming Pool,domgross,10130108
2003,Swimming Pool,intgross,22441323
2003,Terminator 3: Rise of the Machines,budget,170000000
2003,Terminator 3: Rise of the Machines,domgross,150358296
2003,Terminator 3: Rise of the Machines,intgross,433058296
2003,The Core,budget,85000000
2003,The Core,domgross,31111260
2003,The Core,intgross,74132631
2003,The Italian Job,budget,60000000
2003,The Italian Job,domgross,106126012
2003,The Italian Job,intgross,176262839
2003,The Jungle Book 2,budget,20000000
2003,The Jungle Book 2,domgross,47901582
2003,The Jungle Book 2,intgross,135703599
2003,The Last Samurai,budget,140000000
2003,The Last Samurai,domgross,111110575
2003,The Last Samurai,intgross,456810575
2003,The League of Extraordinary Gentlemen,budget,78000000
2003,The League of Extraordinary Gentlemen,domgross,66465204
2003,The League of Extraordinary Gentlemen,intgross,179265204
2003,The Lord of the Rings: The Return of the King,budget,94000000
2003,The Lord of the Rings: The Return of the King,domgross,377845905
2003,The Lord of the Rings: The Return of the King,intgross,1141408667
2003,The Matrix Reloaded,budget,127000000
2003,The Matrix Reloaded,domgross,281553689
2003,The Matrix Reloaded,intgross,738576929
2003,The Matrix Revolutions,budget,110000000
2003,The Matrix Revolutions,domgross,139259759
2003,The Matrix Revolutions,intgross,424259759
2003,The Missing,budget,65000000
2003,The Missing,domgross,26900336
2003,The Missing,intgross,38253433
2003,The School of Rock,budget,20000000
2003,The School of Rock,domgross,81261177
2003,The School of Rock,intgross,131161177
2003,Thirteen,budget,2000000
2003,Thirteen,domgross,4601043
2003,Thirteen,intgross,9505996
2003,Timeline,budget,80000000
2003,Timeline,domgross,19480739
2003,Timeline,intgross,26703184
2003,Undead,budget,750000
2003,Undead,domgross,41196
2003,Undead,intgross,229250
2003,Underworld,budget,22000000
2003,Underworld,domgross,51970690
2003,Underworld,intgross,95708457
2003,Wrong Turn,budget,10000000
2003,Wrong Turn,domgross,15417771
2003,Wrong Turn,intgross,28649556
2003,X2 (X-Men 2),budget,125000000
2003,X2 (X-Men 2),domgross,214949694
2003,X2 (X-Men 2),intgross,407711549
2004,13 Going on 30,budget,30000000
2004,13 Going on 30,domgross,57139723
2004,13 Going on 30,intgross,96439723
2004,2046,budget,12000000
2004,2046,domgross,1442338
2004,2046,intgross,19202856
2004,50 First Dates,budget,75000000
2004,50 First Dates,domgross,120776832
2004,50 First Dates,intgross,196324496
2004,A Cinderella Story,budget,19000000
2004,A Cinderella Story,domgross,51438175
2004,A Cinderella Story,intgross,70067909
2004,A Home at the End of The World,budget,6500000
2004,A Home at the End of The World,domgross,1029017
2004,A Home at the End of The World,intgross,1033810
2004,A Very Long Engagement,budget,55000000
2004,A Very Long Engagement,domgross,6167817
2004,A Very Long Engagement,intgross,59606587
2004,Anchorman: The Legend of Ron Burgundy,budget,25000000
2004,Anchorman: The Legend of Ron Burgundy,domgross,84136909
2004,Anchorman: The Legend of Ron Burgundy,intgross,89366354
2004,Around the World in 80 Days,budget,110000000
2004,Around the World in 80 Days,domgross,24004159
2004,Around the World in 80 Days,intgross,72004159
2004,AVP: Alien vs. Predator,budget,70000000
2004,AVP: Alien vs. Predator,domgross,80281096
2004,AVP: Alien vs. Predator,intgross,172543519
2004,Banlieue 13,budget,15000000
2004,Banlieue 13,domgross,1200216
2004,Banlieue 13,intgross,11208291
2004,Before Sunset,budget,2000000
2004,Before Sunset,domgross,5792822
2004,Before Sunset,intgross,11293790
2004,Bridget Jones: The Edge of Reason,budget,50000000
2004,Bridget Jones: The Edge of Reason,domgross,40203020
2004,Bridget Jones: The Edge of Reason,intgross,263894551
2004,Catwoman,budget,100000000
2004,Catwoman,domgross,40202379
2004,Catwoman,intgross,82145379
2004,Cellular,budget,45000000
2004,Cellular,domgross,32003620
2004,Cellular,intgross,61475984
2004,Closer,budget,35000000
2004,Closer,domgross,33987757
2004,Closer,intgross,115476509
2004,Collateral,budget,60000000
2004,Collateral,domgross,100170152
2004,Collateral,intgross,217670152
2004,Connie and Carla,budget,20000000
2004,Connie and Carla,domgross,8047525
2004,Connie and Carla,intgross,8047525
2004,Crash,budget,7303082
2004,Crash,domgross,55334418
2004,Crash,intgross,101173038
2004,D.E.B.S.,budget,3500000
2004,D.E.B.S.,domgross,96793
2004,D.E.B.S.,intgross,96793
2004,Dawn of the Dead,budget,28000000
2004,Dawn of the Dead,domgross,58990765
2004,Dawn of the Dead,intgross,103452875
2004,Dodgeball: A True Underdog Story,budget,30000000
2004,Dodgeball: A True Underdog Story,domgross,114326736
2004,Dodgeball: A True Underdog Story,intgross,167791704
2004,Ella Enchanted,budget,35000000
2004,Ella Enchanted,domgross,22913677
2004,Ella Enchanted,intgross,22913677
2004,Eternal Sunshine of the Spotless Mind,budget,20000000
2004,Eternal Sunshine of the Spotless Mind,domgross,34366518
2004,Eternal Sunshine of the Spotless Mind,intgross,72993444
2004,Eulogy,budget,10000000
2004,Eulogy,domgross,70527
2004,Eulogy,intgross,70527
2004,Finding Neverland,budget,25000000
2004,Finding Neverland,domgross,51676606
2004,Finding Neverland,intgross,115036108
2004,Flight of the Phoenix,budget,75000000
2004,Flight of the Phoenix,domgross,21009180
2004,Flight of the Phoenix,intgross,34009180
2004,Garden State,budget,2500000
2004,Garden State,domgross,26782316
2004,Garden State,intgross,36028802
2004,Harold and Kumar Go to White Castle,budget,9000000
2004,Harold and Kumar Go to White Castle,domgross,18225165
2004,Harold and Kumar Go to White Castle,intgross,18225165
2004,Harry Potter and the Prisoner of  Azkaban,budget,130000000
2004,Harry Potter and the Prisoner of  Azkaban,domgross,249538952
2004,Harry Potter and the Prisoner of  Azkaban,intgross,796688549
2004,Hellboy,budget,60000000
2004,Hellboy,domgross,59623958
2004,Hellboy,intgross,99823958
2004,Home on the Range,budget,110000000
2004,Home on the Range,domgross,50026353
2004,Home on the Range,intgross,76482461
2004,I Heart Huckabees,budget,22000000
2004,I Heart Huckabees,domgross,12784713
2004,I Heart Huckabees,intgross,20034713
2004,"I, Robot",budget,105000000
2004,"I, Robot",domgross,144801023
2004,"I, Robot",intgross,348601023
2004,In Good Company,budget,26000000
2004,In Good Company,domgross,45489752
2004,In Good Company,intgross,63489752
2004,Kinsey,budget,11000000
2004,Kinsey,domgross,10214647
2004,Kinsey,intgross,13000959
2004,Kung Fu Hustle,budget,20000000
2004,Kung Fu Hustle,domgross,17104669
2004,Kung Fu Hustle,intgross,101004669
2004,Layer Cake,budget,6500000
2004,Layer Cake,domgross,2339957
2004,Layer Cake,intgross,11850214
2004,Lemony Snicket&#39;s A Series of Unfortunate Events,budget,100000000
2004,Lemony Snicket&#39;s A Series of Unfortunate Events,domgross,118627117
2004,Lemony Snicket&#39;s A Series of Unfortunate Events,intgross,201627117
2004,Maria Full of Grace,budget,3200000
2004,Maria Full of Grace,domgross,6529624
2004,Maria Full of Grace,intgross,14441158
2004,Mean Girls,budget,18000000
2004,Mean Girls,domgross,86047227
2004,Mean Girls,intgross,130953026
2004,Million Dollar Baby,budget,30000000
2004,Million Dollar Baby,domgross,100492203
2004,Million Dollar Baby,intgross,232016402
2004,Miracle,budget,28000000
2004,Miracle,domgross,64378093
2004,Miracle,intgross,64474705
2004,My Summer of Love,budget,1700000
2004,My Summer of Love,domgross,1000915
2004,My Summer of Love,intgross,4951476
2004,Napoleon Dynamite,budget,400000
2004,Napoleon Dynamite,domgross,44540956
2004,Napoleon Dynamite,intgross,46122713
2004,New York Minute,budget,40000000
2004,New York Minute,domgross,14018364
2004,New York Minute,intgross,21215882
2004,Primer,budget,7000
2004,Primer,domgross,424760
2004,Primer,intgross,565846
2004,Raising Helen,budget,50000000
2004,Raising Helen,domgross,37485528
2004,Raising Helen,intgross,43340302
2004,Ray,budget,40000000
2004,Ray,domgross,75305995
2004,Ray,intgross,124823094
2004,Resident Evil: Apocalypse,budget,50000000
2004,Resident Evil: Apocalypse,domgross,50740078
2004,Resident Evil: Apocalypse,intgross,128940078
2004,Saved!,budget,5000000
2004,Saved!,domgross,8886160
2004,Saved!,intgross,10228228
2004,Saw,budget,1200000
2004,Saw,domgross,55185045
2004,Saw,intgross,103096345
2004,Secret Window,budget,40000000
2004,Secret Window,domgross,47958031
2004,Secret Window,intgross,92111551
2004,Shark Tale,budget,75000000
2004,Shark Tale,domgross,161412000
2004,Shark Tale,intgross,367825111
2004,Shaun of the Dead,budget,5000000
2004,Shaun of the Dead,domgross,13542874
2004,Shaun of the Dead,intgross,30332385
2004,Shrek 2,budget,70000000
2004,Shrek 2,domgross,441226247
2004,Shrek 2,intgross,937008132
2004,Sideways,budget,17000000
2004,Sideways,domgross,71502303
2004,Sideways,intgross,109874155
2004,Sky Captain and the World of Tomorrow,budget,70000000
